MatchID,EventID,Team1ID,Team2ID,Team1,Team2,Team1_MapScore,Team2_MapScore
13061,355,2826,831,Kanga Esports,McTeam,2,1
15519,385,1932,3717,Hashira,Galaxy Racer,2,1
13809,370,120,4000,100 Thieves,rice and meatballs,2,0
14207,363,243,3512,Gamelanders Blue,Sharks Esports,1,2
13805,370,3597,856,Noble,Andbox,1,2
13806,370,337,2815,FaZe Clan,Version1,1,2
15539,427,3303,1090,volvo peek,Tarren Mill,3,2
15381,401,2211,2917,Team Mahi,Enigma Gaming,3,0
15408,426,2806,2561,GoNGo Prince,GOMA,2,1
15517,385,2747,3692,ex-SV Empire,Walküre,2,1
15221,386,2112,623,X10 CRIT,Sharper Esport,3,1
15371,384,3546,904,KPC Computer Studio,CBT Gaming,1,3
15378,379,466,1110,BOOM Esports,Alter Ego,3,2
15402,426,1970,3311,TNL Esports,I need Girlfriend,2,0
15516,385,694,1926,Bren Esports,SE ATLAS,2,1
14296,373,1919,624,Kingsmen,Paper Rex,3,0
13807,370,103,106,Immortals,TSM,2,0
13804,370,427,2291,Envy,Ghost Gaming,2,1
13803,370,533,1034,XSET,NRG Esports,2,0
14202,363,420,1830,Team Vikings,Vorax,2,0
14294,373,624,617,Paper Rex,Team SMG,1,0
15380,401,918,2917,Global Esports,Enigma Gaming,1,2
15482,377,279,283,Absolute JUPITER,Sengoku Gaming,1,0
15369,384,904,2303,CBT Gaming,Lightning,2,0
15219,386,2112,1736,X10 CRIT,ex-FULL SENSE,2,0
15220,386,623,1481,Sharper Esport,NG.Black,2,0
14293,373,1919,1942,Kingsmen,Team 600,2,1
15387,426,198,1327,DRX Vision Strikers,Feel So Good,2,0
15375,379,466,3652,BOOM Esports,Morph Impact,2,0
14291,373,624,627,Paper Rex,Team LZ,1,0
15455,377,280,1732,LAG Gaming,Novagis Gaming,1,0
15217,386,1481,1485,NG.Black,Aricat Esport,2,0
15368,384,3546,3107,KPC Computer Studio,Griffin E-Sports,2,0
15395,426,3945,2559,Rio Company,SPEAR GAMING,2,0
14292,373,617,3348,Team SMG,Orgless,1,0
15443,377,2934,513,FENNEL,BlackBird Ignis,1,0
14536,379,1110,1700,Alter Ego,XcN Gaming,2,0
15431,377,1734,3275,FIRST Gaming,Hexad,1,0
14290,373,1942,624,Team 600,Paper Rex,2,1
15216,386,623,3689,Sharper Esport,2red,2,0
15423,377,278,2984,DetonatioN Gaming White,iXA,1,0
14289,373,617,1919,Team SMG,Kingsmen,1,2
14633,370,2,2350,Sentinels,Soniqs,2,0
14634,370,473,631,Built By Gamers,beastcoast,2,1
14635,370,533,302,XSET,Spot Up,2,0
14636,370,1034,674,NRG Esports,Spacestation Gaming,2,0
14637,370,427,2287,Envy,eUnited,2,0
14638,370,3187,2291,Kooky Koalas ,Ghost Gaming,1,2
14640,370,856,1615,Andbox,Knights,2,1
14641,370,337,3337,FaZe Clan,Team Basilisk,2,1
14642,370,2815,468,Version1,Renegades,2,0
14643,370,103,637,Immortals,Rise,2,1
14644,370,106,5251,TSM,ez5,2,0
14645,370,17,470,Gen.G,Complexity,2,0
14646,370,188,2136,Cloud9,seeker,2,0
14647,370,120,1166,100 Thieves,Time In,2,0
14535,379,1915,2568,NXL LIGAGAME,Ethereal,2,0
15215,386,1736,2270,ex-FULL SENSE,Foxy Araikordai,2,0
14288,373,3348,1921,Orgless,Zero Synergy,1,0
15214,386,2112,3691,X10 CRIT,Suradech Gaming,2,0
14534,379,2814,3652,Bigetron Astro,Morph Impact,1,2
15365,384,904,3700,CBT Gaming,Shi Shui Wen,2,0
14286,373,624,1921,Paper Rex,Zero Synergy,2,0
15364,384,3107,3490,Griffin E-Sports,LP33,2,0
14533,379,466,2031,BOOM Esports,KINGSLAYERS,2,1
15363,384,3546,3179,KPC Computer Studio,Anti Eco Eco Club,2,0
14283,373,617,1951,Team SMG,Wulf Esports,2,0
14607,370,1034,2209,NRG Esports,Headshot Percentage,2,0
14609,370,427,1301,Envy,Exotic,2,0
14617,370,337,5038,FaZe Clan,YFP Gaming,2,0
14601,370,2,305,Sentinels,Interstate 95,2,0
14629,370,120,1269,100 Thieves,Lycus Empire,2,0
14623,370,106,2802,TSM,Reformed,2,0
14605,370,533,2238,XSET,RIFLE CRUTCHERS,2,0
14613,370,642,2481,Luminosity,Waverunners,2,0
14627,370,188,3785,Cloud9,cute fat boys,2,1
14619,370,2815,1669,Version1,Able Esports,2,0
14621,370,103,2448,Immortals,SLU Esports,2,0
14625,370,17,3765,Gen.G,OOKERS,2,0
14631,370,14,2377,T1,Brimstone Gaming,2,0
14615,370,856,6422,Andbox,Resonate,2,1
14537,370,2,3780,Sentinels,The Noah Aiello,2,0
14540,370,2350,3776,Soniqs,Admirals,2,0
14553,370,427,3752,Envy,VESPA,2,0
14561,370,642,3789,Luminosity,1337,2,0
14569,370,337,3766,FaZe Clan,South East Movement,2,0
14581,370,106,2472,TSM,Akuma Esports,2,0
14585,370,17,2447,Gen.G,ExPandable,2,0
14593,370,120,3756,100 Thieves,O.O.D.A Loopers,2,0
14597,370,14,3764,T1,mhm,2,0
15307,374,628,3,FunPlus Phoenix,Ninjas in Pyjamas,2,1
15308,374,2533,1001,Alliance,Team Heretics,2,1
15306,374,439,1209,Opportunists,Guild Esports,2,0
14866,388,397,3261,BBL Esports,Kafalar eSports,1,2
14867,388,921,935,Oxygen Esports,Anatolia Esports,2,0
14947,387,6267,2100,One Breath Gaming,GMT Esports,1,2
14944,387,1020,1341,CrowСrowd,Team Singularity,1,2
14946,387,108,2049,forZe,Divinity,2,0
14827,374,3541,2059,KLATWA,Team Vitality,1,2
14828,374,3531,2304,Acend,Giants Gaming,2,0
14830,374,1209,474,Guild Esports,Team Liquid,2,0
15302,374,3,324,Ninjas in Pyjamas,Wave Esports,2,0
15303,374,2533,2593,Alliance,Fnatic,2,0
15271,388,5310,6132,Fenerbahçe Esports,İstanbul Wildcats,2,0
15273,388,1184,2026,Futbolist,Arbalest,2,0
14931,387,488,604,tyeasy,Aim.Attack,1,2
14936,387,3361,2100,SMARACIS eSports,GMT Esports,1,2
13058,355,831,4036,McTeam,Team Bliss,1,2
15181,374,3082,1174,Lasagna Beam,Yendez,2,0
15178,374,2059,257,Team Vitality,G2 Esports,2,1
15187,374,3,6460,Ninjas in Pyjamas,LDN UTD,2,0
15179,374,3531,686,Acend,Megastitut,2,0
15182,374,3538,439,HOMELESS,Opportunists,1,2
15183,374,1209,3065,Guild Esports,animel,2,0
15188,374,324,3710,Wave Esports,Illuminar Gaming,2,0
15192,374,1001,2819,Team Heretics,Entropiq,2,1
15180,374,2304,2408,Giants Gaming,HEET,2,0
15177,374,1791,3541,FTW Esports,KLATWA,1,2
15184,374,474,2755,Team Liquid,SAW,2,0
15146,374,2642,2059,Patchwork,Team Vitality,1,2
15148,374,3531,2964,Acend,Ackerman Team,2,0
15150,374,2340,2304,STAGA,Giants Gaming,1,2
15153,374,2965,1174,OG,Yendez,1,2
15156,374,1209,2499,Guild Esports,Movistar Riders,2,0
15160,374,61,3894,L'institut,Dreamwalker,2,0
15165,374,3,3933,Ninjas in Pyjamas,sas elle,2,0
15172,374,2593,1875,Fnatic,ATRAVS,2,0
15174,374,2373,3525,Rix.GG Thunder,EXCEL,2,0
15082,374,2059,1816,Team Vitality,Circe,2,0
15138,374,1001,2726,Team Heretics,DeftFox,2,0
15114,374,628,3405,FunPlus Phoenix,Wolfix Gaming,2,0
15131,374,4538,2593,Team Queso,Fnatic,1,2
15111,374,576,685,iPon Esport,HSDIRR,2,0
15030,374,3,3932,Ninjas in Pyjamas,atreus,2,0
14959,374,2059,3822,Team Vitality,Vertical Seven Esports,2,0
14964,374,257,3836,G2 Esports,1337va,2,0
14976,374,2304,3396,Giants Gaming,Team Sinful,2,0
14979,374,2408,2337,HEET,IC9,2,0
14986,374,3862,2965,Vacuumers,OG,1,2
15008,374,474,3888,Team Liquid,Taunt,2,0
15011,374,2252,2755,SLAMMING GEARS,SAW,1,2
15051,374,2533,2663,Alliance,TauCeti,2,0
15068,374,3830,3525,No Witness,EXCEL,1,2
13060,355,435,873,OverPalaStrike,Tilted,2,0
13059,355,2827,591,AGG,Mindfreak,1,2
14421,362,856,3597,Andbox,Noble,2,1
14422,362,188,468,Cloud9,Renegades,2,1
14234,394,3342,1826,Gamelanders Purple,INTZ Angels,2,0
14418,362,2287,3597,eUnited,Noble,1,2
14419,362,188,2291,Cloud9,Ghost Gaming,2,0
14262,386,623,2270,Sharper Esport,Foxy Araikordai,1,0
14261,386,2270,1736,Foxy Araikordai,ex-FULL SENSE,1,0
14255,386,623,2270,Sharper Esport,Foxy Araikordai,1,0
14259,386,1736,1485,ex-FULL SENSE,Aricat Esport,1,0
14201,363,2406,3512,FURIA,Sharks Esports,1,0
14200,363,243,2343,Gamelanders Blue,Rise Gaming,1,0
13440,362,856,674,Andbox,Spacestation Gaming,2,0
13445,362,473,2946,Built By Gamers,Slimy Boogermen,2,0
13439,362,2938,5248,PUGSTARS,Evil Geniuses,2,0
13442,362,3597,1615,Noble,Knights,2,1
13444,362,2291,632,Ghost Gaming,Dignitas,2,0
13446,362,468,470,Renegades,Complexity,2,1
14199,363,1830,2428,Vorax,SLICK,1,0
14198,363,420,3222,Team Vikings,FREEAGENTS,1,0
14151,359,3545,7,CLG Red,Dignitas ,2,0
13402,362,188,3526,Cloud9,Cosmic Divide,2,0
14155,359,1267,3564,Cloud9 White ,Moon Raccoons Black,2,0
13427,362,2291,674,Ghost Gaming,Spacestation Gaming,2,1
13432,362,468,637,Renegades,Rise,2,0
13405,362,2815,5248,Version1,Evil Geniuses,2,0
13409,362,473,2287,Built By Gamers,eUnited,2,0
13422,362,856,2348,Andbox,VIRTUOSO,2,1
13436,362,3597,470,Noble,Complexity,2,1
14282,315,6267,2932,One Breath Gaming,nevermindgg,2,1
14280,315,6267,1791,One Breath Gaming,FTW Esports,2,0
14281,315,2932,1234,nevermindgg,Team Sampi,2,1
14276,315,108,6267,forZe,One Breath Gaming,1,2
14277,315,1791,3334,FTW Esports,DOODAY,2,0
14278,315,2932,556,nevermindgg,keepYOURskill,2,0
14044,381,719,361,Australs,Furious Gaming,2,0
14045,381,2355,644,KRÜ Esports,Wygers Argentina,2,1
14149,359,3545,3548,CLG Red,TSM X,2,1
14150,359,7,3576,Dignitas ,OWA OWA,2,0
14145,359,1267,7,Cloud9 White ,Dignitas ,2,0
14043,381,644,2354,Wygers Argentina,Movistar Optix,2,0
14148,359,3576,3583,OWA OWA,Watch This,2,0
14144,359,3564,3583,Moon Raccoons Black,Watch This,2,0
14143,359,3545,3576,CLG Red,OWA OWA,2,1
14141,359,1267,3578,Cloud9 White ,Man I Love Fwogs,2,0
14142,359,7,3548,Dignitas ,TSM X,2,1
14102,363,243,1916,Gamelanders Blue,Ingaming,2,0
14099,363,3512,889,Sharks Esports,DELIRAWOW,2,0
14103,363,2428,4894,SLICK,Keyd Stars,2,1
14098,363,420,2438,Team Vikings,B4 eSports,2,1
14085,363,889,3558,DELIRAWOW,4 lixo + Nikinho,2,0
14090,363,243,3661,Gamelanders Blue,DAVR,2,0
14095,363,3222,1693,FREEAGENTS,Athletico Zombies,2,1
14042,381,2354,2596,Movistar Optix,Malvinas Gaming,1,0
13152,357,2938,2815,PUGSTARS,Version1,1,2
13148,357,6419,2249,Elysium,Spotlight,2,1
13150,357,2815,2287,Version1,eUnited,2,0
13662,361,2304,2755,Giants Gaming,SAW,1,2
13053,355,4036,2826,Team Bliss,Kanga Esports,2,0
12557,333,2,337,Sentinels,FaZe Clan,3,0
13336,340,719,644,Australs,Wygers Argentina,3,0
12927,334,1001,3531,Team Heretics,Acend,2,3
12953,344,682,108,Gambit Esports,forZe,3,0
13487,347,2112,617,X10 CRIT,Team SMG,3,2
13247,351,198,2328,DRX Vision Strikers,NUTURN,3,2
13218,352,277,104,Crazy Raccoon,REJECT,2,1
9338,297,1208,591,ORDER,Mindfreak,3,2
9337,297,1319,3279,Funcrew,Straight Outta The Zoo,1,2
12563,333,337,17,FaZe Clan,Gen.G,2,0
13025,338,243,2406,Gamelanders Blue,FURIA,2,1
13329,340,644,361,Wygers Argentina,Furious Gaming,2,1
12562,333,17,427,Gen.G,Envy,2,1
12925,334,628,3531,FunPlus Phoenix,Acend,1,2
12939,342,1184,1913,Futbolist,RARE Esports,2,0
12926,334,1001,1209,Team Heretics,Guild Esports,2,0
12952,344,108,1020,forZe,CrowСrowd,2,0
12951,344,682,2100,Gambit Esports,GMT Esports,2,0
13217,352,104,516,REJECT,FAV gaming,2,0
13486,347,466,617,BOOM Esports,Team SMG,1,2
13485,347,2112,3546,X10 CRIT,KPC Computer Studio,2,0
13216,352,1734,516,FIRST Gaming,FAV gaming,1,2
9336,297,3279,591,Straight Outta The Zoo,Mindfreak,1,2
13215,352,104,280,REJECT,LAG Gaming,2,1
9335,297,1208,1319,ORDER,Funcrew,2,0
12561,333,427,642,Envy,Luminosity,2,0
13331,340,2358,361,Stampede Gaming,Furious Gaming,1,2
13529,368,2343,581,Rise Gaming,Liberty ,1,2
12088,308,480,2340,Quickmath,STAGA,2,1
13335,340,719,367,Australs,9z Team,2,1
12924,334,3908,1209,Team BDS,Guild Esports,1,2
12937,342,397,2416,BBL Esports,Cyber Skull Esports,2,0
12950,344,2100,6267,GMT Esports,One Breath Gaming,2,1
12932,342,6132,1913,İstanbul Wildcats,RARE Esports,1,2
12945,344,1341,1020,Team Singularity,CrowСrowd,1,2
13484,347,1481,617,NG.Black,Team SMG,1,2
13483,347,694,466,Bren Esports,BOOM Esports,1,2
9333,297,1696,3279,Wildcard Gaming,Straight Outta The Zoo,1,2
13482,347,3546,1934,KPC Computer Studio,ArkAngel,2,0
13328,340,2358,644,Stampede Gaming,Wygers Argentina,1,2
12922,334,628,3908,FunPlus Phoenix,Team BDS,2,0
12936,342,1184,397,Futbolist,BBL Esports,2,0
12949,344,108,2100,forZe,GMT Esports,2,0
12917,334,1001,3,Team Heretics,Ninjas in Pyjamas,2,1
12944,344,682,1341,Gambit Esports,Team Singularity,2,0
9332,297,1319,2826,Funcrew,Kanga Esports,2,1
13478,358,2032,1110,ONIC G,Alter Ego,1,3
9331,297,1208,435,ORDER,OverPalaStrike,2,0
13330,340,361,676,Furious Gaming,Meta Gaming ,2,1
13476,358,2032,2814,ONIC G,Bigetron Astro,2,0
13477,358,1110,1700,Alter Ego,XcN Gaming,2,0
13245,351,198,2542,DRX Vision Strikers,DAMWON Gaming,2,0
13475,358,1700,878,XcN Gaming,Rex Regum Qeon,2,0
12668,340,644,676,Wygers Argentina,Meta Gaming ,2,0
12667,340,2358,361,Stampede Gaming,Furious Gaming,2,0
13462,358,1915,2814,NXL LIGAGAME,Bigetron Astro,1,2
13052,355,591,831,Mindfreak,McTeam,2,0
13464,358,878,2573,Rex Regum Qeon,Noir,2,0
13231,351,2542,2806,DAMWON Gaming,GoNGo Prince,2,1
13463,358,1110,2569,Alter Ego,Seniman Grooming,2,0
12087,308,2034,480,ISOL-BULIL(VISU Gaming),Quickmath,2,0
12676,340,719,2354,Australs,Movistar Optix,2,0
13359,358,878,1915,Rex Regum Qeon,NXL LIGAGAME,1,2
13229,351,2806,1670,GoNGo Prince,F4Q,2,0
13358,358,1700,2569,XcN Gaming,Seniman Grooming,2,1
13050,355,4036,435,Team Bliss,OverPalaStrike,2,0
13228,351,2328,2548,NUTURN,APEX PEOPLE,2,0
13357,358,1110,2032,Alter Ego,ONIC G,1,2
13024,338,420,3512,Team Vikings,Sharks Esports,2,1
13023,338,1830,203,Vorax,paiN Gaming,1,2
12555,333,2,120,Sentinels,100 Thieves,2,0
12675,340,4094,724,Six Karma,E-Xolos LAZER,3,2
12923,334,1209,2533,Guild Esports,Alliance,2,1
12948,344,2049,6267,Divinity,One Breath Gaming,1,2
12930,342,1675,1913,Zero Zone,RARE Esports,1,2
13227,351,2933,2542,MUYAHO,DAMWON Gaming,2,1
13163,296,466,1110,BOOM Esports,Alter Ego,3,0
13209,352,277,1734,Crazy Raccoon,FIRST Gaming,2,0
13226,351,198,1970,DRX Vision Strikers,TNL Esports,2,0
13214,352,516,2108,FAV gaming,CNCI BLUE BEES,2,0
13162,296,2032,2814,ONIC G,Bigetron Astro,2,1
12886,294,3524,617,Timing Monster Gaming,Team SMG,3,1
13213,352,280,2934,LAG Gaming,FENNEL,2,1
12892,294,3348,617,Orgless,Team SMG,1,2
13022,338,2406,1911,FURIA,Imperial Esports,2,1
12672,340,724,3322,E-Xolos LAZER,Border Monsters,2,1
12559,333,642,103,Luminosity,Immortals,2,1
13021,338,243,2428,Gamelanders Blue,SLICK,2,0
12558,333,17,533,Gen.G,XSET,2,0
12664,340,4094,363,Six Karma,Infinity Esports,2,1
12928,342,397,2416,BBL Esports,Cyber Skull Esports,2,0
12947,344,2100,6267,GMT Esports,One Breath Gaming,2,0
12920,334,1209,628,Guild Esports,FunPlus Phoenix,1,2
12929,342,1184,1453,Futbolist,OtherSide,2,1
13263,348,2044,3106,ex-Five Ace e-Sports,Looking For Sponsor,2,0
12891,294,617,624,Team SMG,Paper Rex,1,0
13182,351,2542,1670,DAMWON Gaming,F4Q,2,0
12885,294,3524,3348,Timing Monster Gaming,Orgless,2,0
13160,296,466,2032,BOOM Esports,ONIC G,2,0
12985,352,516,104,FAV gaming,REJECT,1,2
13181,351,2933,2806,MUYAHO,GoNGo Prince,2,0
13260,348,3179,2044,Anti Eco Eco Club,ex-Five Ace e-Sports,2,0
13267,349,1736,989,ex-FULL SENSE,LYNX TH,2,0
13082,296,1110,1698,Alter Ego,ex-AING MAUNG Esports,2,0
12984,352,2934,1734,FENNEL,FIRST Gaming,1,2
12884,294,3348,1919,Orgless,Kingsmen,2,0
13266,349,623,2270,Sharper Esport,Foxy Araikordai,2,0
13193,297,435,865,OverPalaStrike,Paradox Esports,2,0
12983,352,277,280,Crazy Raccoon,LAG Gaming,2,0
12883,294,3524,624,Timing Monster Gaming,Paper Rex,2,1
13192,297,435,3279,OverPalaStrike,Straight Outta The Zoo,1,2
12674,340,3322,1991,Border Monsters,Akave Esports,2,1
12666,340,363,3129,Infinity Esports,Reven Esports,2,0
12552,333,2,642,Sentinels,Luminosity,2,1
12933,342,921,1913,Oxygen Esports,RARE Esports,2,1
12942,344,1341,1020,Team Singularity,CrowСrowd,2,0
12934,342,6132,1675,İstanbul Wildcats,Zero Zone,2,0
13265,349,4210,3164,Made in Thailand,Not Ready,2,0
12887,294,617,2532,Team SMG,Louvre,1,0
13259,348,3106,3107,Looking For Sponsor,Griffin E-Sports,2,0
13180,351,2548,1970,APEX PEOPLE,TNL Esports,1,2
13258,348,2044,3490,ex-Five Ace e-Sports,LP33,2,0
12882,294,1919,1942,Kingsmen,Team 600,2,0
13079,296,466,3132,BOOM Esports,ANARCHY,2,0
13257,348,904,3112,CBT Gaming,TRAITORS,2,0
13179,351,198,2328,DRX Vision Strikers,NUTURN,2,1
12881,294,3348,3505,Orgless,Tengkorak,2,0
13256,348,3179,3184,Anti Eco Eco Club,All Born to Clutch,2,0
12880,294,624,2532,Paper Rex,Louvre,2,0
12879,294,3524,617,Timing Monster Gaming,Team SMG,2,1
12663,340,4094,363,Six Karma,Infinity Esports,2,1
12550,333,427,17,Envy,Gen.G,2,1
12673,340,1991,3125,Akave Esports,Funkboings,2,1
12665,340,3129,777,Reven Esports,Kaizen Esports,2,0
10473,312,624,1481,Paper Rex,NG.Black,2,1
10472,312,3524,388,Timing Monster Gaming,DivisionX Gaming,1,2
12670,340,724,3125,E-Xolos LAZER,Funkboings,2,1
10471,312,388,1481,DivisionX Gaming,NG.Black,1,2
13044,355,591,4036,Mindfreak,Team Bliss,2,1
12661,340,4094,3129,Six Karma,Reven Esports,2,1
12086,308,1964,2649,2G4L,playzone,2,1
10469,312,623,1481,Sharper Esport,NG.Black,1,2
10468,312,624,879,Paper Rex,Todak,2,0
12682,343,1341,3371,Team Singularity,Deja Vu,2,1
12427,339,1184,935,Futbolist,Anatolia Esports,2,0
12681,343,108,3250,forZe,Shingeki No Kyojin,2,0
13029,348,3184,3102,All Born to Clutch,TTSH,1,0
12904,296,3141,3132,VVV,ANARCHY,1,2
12693,336,1025,1670,ZFGaming,F4Q,1,1
12960,345,2108,283,CNCI BLUE BEES,Sengoku Gaming,1,1
12973,350,1934,2957,ArkAngel,The First Order,3,1
12688,336,1140,2554,TUBEPLE Gaming,World Game Star,1,1
12901,296,2032,2814,ONIC G,Bigetron Astro,2,0
12902,296,1698,2029,ex-AING MAUNG Esports,WAY Esports,2,1
12959,345,283,2934,Sengoku Gaming,FENNEL,1,1
10329,297,2286,1319,God Squad(ex-EXO Clan),Funcrew,2,1
12958,345,2108,2934,CNCI BLUE BEES,FENNEL,1,1
10328,297,591,2826,Mindfreak,Kanga Esports,1,2
12957,345,3275,283,Hexad,Sengoku Gaming,1,1
12078,326,1911,2343,Imperial Esports,Rise Gaming,2,0
11479,324,17,120,Gen.G,100 Thieves,1,2
11599,328,257,1982,G2 Esports,DfuseTeam,1,2
12426,339,1913,3261,RARE Esports,Kafalar eSports,2,1
12680,343,2100,2118,GMT Esports,TooManyQuestions,2,1
12425,339,2416,2036,Cyber Skull Esports,Besiktas Esports,2,0
12679,343,488,1266,tyeasy,Jeremiah,2,0
12874,345,104,1732,REJECT,Novagis Gaming,1,1
12898,296,2569,3457,Seniman Grooming,BYE,1,0
12855,350,1934,3504,ArkAngel,DR Esports,2,1
12894,296,2814,3420,Bigetron Astro,ESTEVANDOR,1,0
12873,345,104,280,REJECT,LAG Gaming,2,0
12692,336,1670,3314,F4Q,Hamtories,2,0
12854,350,2957,3136,The First Order,Oasis Gaming,2,1
12872,345,1732,282,Novagis Gaming,SCARZ,1,1
12732,350,3504,1932,DR Esports,Hashira,2,0
12871,345,282,280,SCARZ,LAG Gaming,1,1
10326,297,591,2286,Mindfreak,God Squad(ex-EXO Clan),1,2
10327,297,1319,2826,Funcrew,Kanga Esports,2,1
12869,345,104,282,REJECT,SCARZ,2,0
11469,324,642,106,Luminosity,TSM,2,0
11470,324,1034,337,NRG Esports,FaZe Clan,1,2
11597,328,2577,2373,Raise Your Edge,Rix.GG Thunder,2,1
12660,343,2391,3371,Mangal,Deja Vu,1,2
12686,336,2548,1140,APEX PEOPLE,TUBEPLE Gaming,1,1
12790,345,2934,204,FENNEL,CYCLOPS athlete gaming,1,0
12685,336,1970,2554,TNL Esports,World Game Star,2,0
12730,350,2747,3136,ex-SV Empire,Oasis Gaming,1,2
10325,297,2826,3279,Kanga Esports,Straight Outta The Zoo,2,1
12690,336,2542,1670,DAMWON Gaming,F4Q,2,0
11476,324,120,14,100 Thieves,T1,2,1
11467,324,120,1034,100 Thieves,NRG Esports,1,2
11468,324,337,14,FaZe Clan,T1,2,0
11465,324,642,3187,Luminosity,Kooky Koalas ,2,0
11596,328,1982,2304,DfuseTeam,Giants Gaming,2,0
11594,328,1209,2819,Guild Esports,Entropiq,2,0
12658,343,2835,2118,Ksenox,TooManyQuestions,1,2
12421,339,2036,4762,Besiktas Esports,Galakticos,2,1
12689,336,1025,3314,ZFGaming,Hamtories,1,1
10322,297,591,27,Mindfreak,Shidiots,2,1
12683,336,1970,1140,TNL Esports,TUBEPLE Gaming,2,0
12728,350,2957,3503,The First Order,Infinite Esports,1,0
11638,328,2562,3399,HONK,99Percent.,2,0
11640,328,2755,2577,SAW,Raise Your Edge,1,2
11641,328,474,2373,Team Liquid,Rix.GG Thunder,1,2
11634,328,1209,2330,Guild Esports,Pit Stop,2,0
11635,328,2819,1421,Entropiq,Chakalaka,2,1
11636,328,1982,673,DfuseTeam,Team Finest,2,0
11637,328,2304,576,Giants Gaming,iPon Esport,2,0
11616,328,2330,6139,Pit Stop,19esports,2,0
11618,328,1421,1090,Chakalaka,Tarren Mill,2,1
11622,328,576,2026,iPon Esport,Arbalest,2,1
11623,328,2562,2340,HONK,STAGA,2,0
11624,328,2133,3399,Marten Gaming,99Percent.,1,2
11626,328,2566,2670,Ballista,Ignite,2,1
11627,328,2755,2607,SAW,Edelweiss Esports,2,1
11628,328,2298,2577,ShockDart,Raise Your Edge,1,2
11643,328,1035,2373,Cream Real Betis,Rix.GG Thunder,1,2
11653,328,1982,2501,DfuseTeam,Team 7AM,2,0
11645,328,1209,2930,Guild Esports,noFEAR,2,0
11663,328,3399,1174,99Percent.,Yendez,2,0
11671,328,2577,2059,Raise Your Edge,Team Vitality,2,0
11674,328,1035,1071,Cream Real Betis,unsigned,2,0
11652,328,2499,1351,Movistar Riders,REPLY TOTEM,2,0
11684,328,3065,3383,animel,Team Sprel,2,0
11689,328,1421,3384,Chakalaka,BLUEJAYS Frates,2,0
11702,328,2304,1474,Giants Gaming,eSuba,2,0
11715,328,2408,1174,HEET,Yendez,1,2
11735,328,474,3402,Team Liquid,Nexus Gaming,2,0
10467,312,624,1481,Paper Rex,NG.Black,2,1
13041,355,865,4036,Paradox Esports,Team Bliss,1,2
13040,355,831,2827,McTeam,AGG,1,2
10464,312,1481,388,NG.Black,DivisionX Gaming,1,2
13039,355,435,591,OverPalaStrike,Mindfreak,2,1
13038,355,2826,873,Kanga Esports,Tilted,2,1
12384,409,2938,2383,PUGSTARS,Bounty Esports,2,1
11462,324,631,3187,beastcoast,DaHoonkaBhanKoloos(Kooky Koalas ),1,2
11461,324,14,188,T1,Cloud9,2,0
12192,323,2358,367,Stampede Gaming,9z Team,2,0
12289,323,676,2354,Meta Gaming ,Movistar Optix,1,0
12317,322,2819,685,Entropiq,HSDIRR,1,2
12213,335,324,2373,Wave Esports,Rix.GG Thunder,3,0
11593,327,921,6132,Oxygen Esports,İstanbul Wildcats,2,1
11745,330,1341,2049,Team Singularity,Divinity,1,2
12311,322,1474,2819,eSuba,Entropiq,1,2
12279,337,2330,2635,Pit Stop,TEMPO,3,0
11592,327,1184,1453,Futbolist,OtherSide,1,2
11744,330,1020,108,CrowСrowd,forZe,2,1
12312,322,685,3065,HSDIRR,animel,2,0
12227,335,3303,2373,volvo peek,Rix.GG Thunder,1,2
12295,331,516,104,FAV gaming,REJECT,1,1
12313,336,1670,2559,F4Q,SPEAR GAMING,2,0
12315,336,2548,2560,APEX PEOPLE,Team Diamond.R,2,0
12314,336,3314,2765,Hamtories,v0rteX 5,2,0
11902,295,466,1915,BOOM Esports,NXL LIGAGAME,1,3
12225,335,3303,1090,volvo peek,Tarren Mill,2,0
12226,335,2373,556,Rix.GG Thunder,keepYOURskill,2,1
10669,318,1481,623,NG.Black,Sharper Esport,2,0
12293,331,516,2108,FAV gaming,CNCI BLUE BEES,2,0
12287,336,1140,3320,TUBEPLE Gaming,BE FUN SWORD,2,0
12333,325,3179,3106,Anti Eco Eco Club,Looking For Sponsor,3,1
11903,295,1110,1700,Alter Ego,XcN Gaming,1,2
12719,350,3349,2952,Vendetta,Fulcrum Esports Catalyst,1,0
12720,350,2957,625,The First Order,MOTV,1,0
12721,350,3500,3501,Kinetic,JG and friends,1,0
11756,293,2150,958,JustLose,Reality Rift,3,2
10668,318,2112,1736,X10 CRIT,ex-FULL SENSE,2,1
11960,297,2286,1319,God Squad(ex-EXO Clan),Funcrew,2,0
12291,331,277,516,Crazy Raccoon,FAV gaming,1,1
12290,331,104,2108,REJECT,CNCI BLUE BEES,1,1
11459,324,106,2815,TSM,Version1,2,0
12073,326,2343,203,Rise Gaming,paiN Gaming,1,0
12072,326,1911,3222,Imperial Esports,FREEAGENTS,1,0
11972,323,777,3129,Kaizen Esports,Reven Esports,2,1
12195,322,2819,686,Entropiq,Megastitut,2,1
12212,335,324,2059,Wave Esports,Team Vitality,2,1
12308,315,1470,1250,NASR Esports,Winfinity,1,2
12309,315,1791,1817,FTW Esports,Prophecy ESC,2,1
11591,327,397,1913,BBL Esports,RARE Esports,2,0
