PlayerID,PlayerName,TeamAbbr,TeamID,TeamName
21993,Gonchz,BROL,7044.0,Brolympics eSports
21992,potatolover23573,BROL,7044.0,Brolympics eSports
21991,SimplyQ101,BROL,7044.0,Brolympics eSports
21990,CorvetteGaming,BROL,7044.0,Brolympics eSports
21989,Unnlucky,SQUI,7042.0,Squishy and Friends
21988,saizen,SQUI,7042.0,Squishy and Friends
21987,Pam,SQUI,7042.0,Squishy and Friends
21986,squishy,SQUI,7042.0,Squishy and Friends
21985,squishys,,,
21984,Azuura,N9,6982.0,Nine Esport
21979,Evon,N9,6982.0,Nine Esport
21978,Nautilus,N9,6982.0,Nine Esport
21977,Fl1pd,N9,6982.0,Nine Esport
21976,M4rco,N9,6982.0,Nine Esport
21917,OnHeAd,CL,6384.0,Clarity Esports
21901,WhoFramedMe,EX-FB,6817.0,ex-FLICKBAITERS
21890,Baby,,,
21888,Fractured,,,
21887,stallion,NIGH,5601.0,Nightblood Gaming
21886,furbsa,BULL,6912.0,Bully Hunters
21885,Logic,ROSE,6991.0,Rose
21884,doc,ROSE,6991.0,Rose
21883,reece,ROSE,6991.0,Rose
21882,PUMPPPPPPPPPPPPP,ROSE,6991.0,Rose
21879,MEDC,FLUI,6417.0,Fluid Gaming
21870,LocoPie,HNX,6967.0,Homies Nexus
21853,nawngus,DOM,4860.0,DOMINUS
21847,Skywallerrrr,TIE,6970.0,Take It Easy
21823,Roki,HNX,6967.0,Homies Nexus
21822,MYnhX,HNX,6967.0,Homies Nexus
21821,KingOfDeath,HNX,6967.0,Homies Nexus
21815,daddychill,HNX,6967.0,Homies Nexus
21793,SyKo,OE,6963.0,Outplay Uprising
21768,Watson,TEAM,6911.0,Team NAME
21759,CLash,,,
21758,AgentGorilla,TIKT,6937.0,TikTok Baddies
21757,trix,TIKT,6937.0,TikTok Baddies
21756,chrisjumbb,TIKT,6937.0,TikTok Baddies
21750,Kenny,ZENI,6879.0,Zenigma Alpha
21749,Money,,,
21748,nPanda,ZENI,6879.0,Zenigma Alpha
21747,Soooooupy,SWAG,6928.0,swag and friends
21746,swagcon,SWAG,6928.0,swag and friends
21743,MizurE,FRAG,6915.0,FragHunters
21742,Keon,FRAG,6915.0,FragHunters
21741,TheDuck1nator,FRAG,6915.0,FragHunters
21740,BoLa,FRAG,6915.0,FragHunters
21736,Lames,FOXE,6916.0,Foxera & Friends
21735,MonkeyKing,FOXE,6916.0,Foxera & Friends
21734,Notrya,FOXE,6916.0,Foxera & Friends
21733,zane,FOXE,6916.0,Foxera & Friends
21732,foxera,FOXE,6916.0,Foxera & Friends
21721,Armond,JUUL,6910.0,Juul Team 6
21720,caz,SEWE,4975.0,Sewercats
21719,RitualUS,YELL,6906.0,Yellow Submarines
21718,Brxxis,YELL,6906.0,Yellow Submarines
21717,DrRavioli,YELL,6906.0,Yellow Submarines
21716,peantchuw32,YELL,6906.0,Yellow Submarines
21715,ruszcat,YELL,6906.0,Yellow Submarines
21714,Coach,,,
21713,Notte,THE,6913.0,The Unfortunate Five
21712,Notte,THE,6913.0,The Unfortunate Five
21711,Yuume,THE,6913.0,The Unfortunate Five
21710,CoJamPhilly,THE,6913.0,The Unfortunate Five
21709,Moosh,THE,6913.0,The Unfortunate Five
21695,DEATHLESS,N9,6982.0,Nine Esport
21693,PabloMysterK,LFT,6938.0,Looking for team
21680,rora,RANK,6931.0,RANK G
21679,drenzn,RICE,6918.0,Rice Burrito
21677,jEEE,F5,6899.0,Fallen5
21669,dino,ASP,6859.0,Aspyre
21668,Verno,EX-FB,6817.0,ex-FLICKBAITERS
21662,GaryTheSnail,PROJ,6703.0,Project02
21598,Vorteez,TRAS,6858.0,Trash Pandas
21597,aru,TRAS,6858.0,Trash Pandas
21591,laddermoves,ASP,6859.0,Aspyre
21542,Zento,PHO,6020.0,Pho Real
21537,dice,RICE,6918.0,Rice Burrito
21470,Lex,NMG,6274.0,NMG Indigo
21433,erkaSt,C9A,6213.0,Cloud9 Academy
21427,JKronic,ILUZ,4529.0,IlluZion
21353,Softy,W,6807.0,W Key
21352,C2ation,GFS,6799.0,Goodfellas Gaming
21341,starlight,W,6807.0,W Key
21339,b0ji,W,6807.0,W Key
21338,fud,W,6807.0,W Key
21337,Smokey,W,6807.0,W Key
21336,JxN,GFS,6799.0,Goodfellas Gaming
21335,azm,GFS,6799.0,Goodfellas Gaming
21334,KLF,GFS,6799.0,Goodfellas Gaming
21333,zyf,GFS,6799.0,Goodfellas Gaming
21330,duy,,,
21328,Wo0t,FIRE,6571.0,FireBaby Esports
21325,doris,TIE,6970.0,Take It Easy
21321,stig,NIGH,5601.0,Nightblood Gaming
21316,coldy,VALK,5457.0,Valkyrie
21289,RA3M0N,ROG,4832.0,ROG Academy
21277,lotuss,LT,6045.0,Lenny Time
21274,woozie,MEAP,6776.0,The Meaps
21270,KimGyuTae,VVS,6618.0,VVS
21269,Orangehas,E2S,6304.0,E2S Lexious
21268,BAKAOTOUTO,KESC,6512.0,Kraken ESC White
21265,keenc,CLB,6992.0,CLB
21262,alter,PK.A,6198.0,Knights Academy
21259,Troll,ZMM.S,6904.0,Zero MarksMen Silver
21257,Social,,,
21256,N33K,,,
21230,kaiteN,VRTX,6047.0,VERTEX
21224,Einarhkays,BST,5960.0,BEAST
21223,Nutty,5YNE,6738.0,5ynerG
21208,Adelajn,DEVI,6365.0,devils.one
21205,anouc,THE,6913.0,The Unfortunate Five
21204,Maeby,ZILL,6744.0,Zillenials
21203,hugetroller,,,
21202,Karolina,PALI,6740.0,Palinka
21201,daddy,,,
21190,Mohzin,GN,6716.0,Go next
21189,xiaoxue,GN,6716.0,Go next
21188,skum,GN,6716.0,Go next
21187,tanggoz,SGD,6714.0,Team SGD
21182,Poetite,GIAN,6364.0,Giants G4E
21181,foxy,HAYA,6733.0,Hayal Sahnesi Goddess
21180,Theia,,,
21179,Laden,HAYA,6733.0,Hayal Sahnesi Goddess
21178,villie,HAYA,6733.0,Hayal Sahnesi Goddess
21177,Semilau,HAYA,6733.0,Hayal Sahnesi Goddess
21176,Kaya,LAPF,6575.0,LAPFAP
21175,rOGUE,THE,6913.0,The Unfortunate Five
21174,fReeze,THE,6913.0,The Unfortunate Five
21173,Shira,THE,6913.0,The Unfortunate Five
21172,JennyyaHD,THE,6913.0,The Unfortunate Five
21171,chuca,THE,6913.0,The Unfortunate Five
21170,PITLIN,SEQU,6736.0,Sequenz
21169,eve,ANYW,6748.0,ANYWAY
21168,Kampfar,LITH,6576.0,Lithium
21167,clq,SEQU,6736.0,Sequenz
21166,milk,SEQU,6736.0,Sequenz
21165,witchblades,IL,6370.0,instalocked
21164,Saisana,PALI,6740.0,Palinka
21163,nina,PALI,6740.0,Palinka
21162,Timea,PALI,6740.0,Palinka
21161,Zsanii,PALI,6740.0,Palinka
21160,Ely,F4K,6732.0,F4K Ladies
21159,niciplesss,TBA,6745.0,tba
21158,Marti,DEVI,6365.0,devils.one
21157,Kaha,DEVI,6365.0,devils.one
21156,Armelow,REDT,6742.0,Redteam Esport
21155,B3AUTIFUL,BWG,6743.0,BWG
21154,OrnanHae,ISTA,6349.0,Istanbul Wildcats Female
21153,matr1x,,,
21152,Lalità,,,
21151,Meganee,,,
21150,rafaelizz,WLGA,6588.0,WLGaming Esports
21149,Cακε,WLGA,6588.0,WLGaming Esports
21148,H,,,
21147,D7KC,FTW,6747.0,FTW Fade
21146,kardenOS,OTHE,6367.0,OtherSide Rouge
21145,Master,,,
21144,irah,ZILL,6744.0,Zillenials
21143,Louise,ZILL,6744.0,Zillenials
21142,Jupiter,ZILL,6744.0,Zillenials
21141,Lightwalker,ZILL,6744.0,Zillenials
21140,KLyTink,MAFI,6734.0,MAFIOZI
21139,MìTsu,MAFI,6734.0,MAFIOZI
21138,revivalo,MLS,6373.0,Merlyn Esports Shine
21137,lynidae,MLS,6373.0,Merlyn Esports Shine
21136,doa,MLS,6373.0,Merlyn Esports Shine
21135,Riplina,MLS,6373.0,Merlyn Esports Shine
21119,ZIMBAT,KESC,6512.0,Kraken ESC White
21118,Kaiwoo,INCO,6677.0,InControlNation
21117,Wallet,INCO,6677.0,InControlNation
21114,Jonxxu,AE,4996.0,Altered Edge
21113,F0dan,AE,4996.0,Altered Edge
21074,daT,NEB,6486.0,Nebula
21067,klein,THE,6913.0,The Unfortunate Five
21066,Joossshua,THE,6913.0,The Unfortunate Five
21065,Dissimilar,THE,6913.0,The Unfortunate Five
21064,ViP3RDuDeZz,THE,6913.0,The Unfortunate Five
21063,KelmerKorKor,THE,6913.0,The Unfortunate Five
21045,Kyudivine,BFE,1943.0,Beta Irons
21044,Nomad,BFE,1943.0,Beta Irons
21043,CHOIIOI,BFE,1943.0,Beta Irons
21037,dre,SPON,6706.0,spongebob squarepants
21036,NukeProphet,303,2139.0,303 Esports
21033,Crazymojo,SUPE,2378.0,SUPER SQUAD
21029,JvXt,LEVI,6729.0,Levitate
21028,Flonson,FLUI,6417.0,Fluid Gaming
20959,toozy,DISC,6679.0,Disciples
20958,Shiro,DISC,6679.0,Disciples
20957,stunna,DISC,6679.0,Disciples
20956,quackzyy,ECLE,6454.0,Eclectiq
20951,tieNzo,OTHE,6367.0,OtherSide Rouge
20949,Madara,WSB,6671.0,Western Bulls
20948,MYTHhat,WSB,6671.0,Western Bulls
20947,FlyingCoffee,WSB,6671.0,Western Bulls
20946,SqueezeN,WSB,6671.0,Western Bulls
20944,GOLD,VVS,6618.0,VVS
20943,Defectio,ING,3311.0,I need Girlfriend
20942,no,,,
20941,Melon,ING,3311.0,I need Girlfriend
20940,Xure,SPG,2559.0,SPEAR GAMING
20939,농민봉기,VVS,6618.0,VVS
20938,dawaba,VVS,6618.0,VVS
20937,Xzi,레.,6616.0,레.스.고
20936,puffboy,레.,6616.0,레.스.고
20935,믐기도,레.,6616.0,레.스.고
20934,ninja,레.,6616.0,레.스.고
20930,RAY,ASG,5346.0,Alpha Six Gaming
20929,덴붕이,KGA,6619.0,KGA
20928,SeolHo,KGA,6619.0,KGA
20923,sundaez,ONI,6664.0,Oni Fans
20922,ZEKEI,ONI,6664.0,Oni Fans
20920,saksa,ANAV,6284.0,Anavrin Esports
20888,마파두부,GGAM,6623.0,GGamDira
20887,noli,FLU,5596.0,FLu Esports
20886,ven,FLU,5596.0,FLu Esports
20885,Swervo,FLU,5596.0,FLu Esports
20884,cadet,FLU,5596.0,FLu Esports
20882,Pooky,INS4,6624.0,INS4NE
20881,AzurE,INS4,6624.0,INS4NE
20880,Ash,INS4,6624.0,INS4NE
20879,Jinkorea,INS4,6624.0,INS4NE
20878,Delta,INS4,6624.0,INS4NE
20877,형준이형,이사가자,6615.0,이사가자
20875,칸나,,,
20874,anju,NEB,6486.0,Nebula
20871,kAdavra,VIT,2059.0,Team Vitality
20845,Frager,3BL,6085.0,3BL Esports
20824,PLAYER,EX-S,6478.0,ex-Serenity Black
20820,BotCydex,ROG,4832.0,ROG Academy
20810,PokemoN,TE,4809.0,Team Exploit
20809,P4ND4,AKV,1991.0,Akave Esports
20799,bew,PK.A,6198.0,Knights Academy
20795,Dazzle,MLS,6373.0,Merlyn Esports Shine
20791,Rad1kat3,RENA,6355.0,Renaissance
20790,parasite,TURG,6586.0,Turgutlu Belediyesi Esports Ladies
20789,irkem,TURG,6586.0,Turgutlu Belediyesi Esports Ladies
20788,sushi,TURG,6586.0,Turgutlu Belediyesi Esports Ladies
20787,miu,TURG,6586.0,Turgutlu Belediyesi Esports Ladies
20786,nevermind,TURG,6586.0,Turgutlu Belediyesi Esports Ladies
20785,Windeukie,REDT,6742.0,Redteam Esport
20784,xeyaaaaa,GAME,6573.0,Gamer In Real Life
20783,QUEEN,REDT,6742.0,Redteam Esport
20782,Averica,FF,6362.0,Fire Flux Esports Female
20781,Babybae,TBA,6745.0,tba
20780,Nessa,TBA,6745.0,tba
20779,Walentein,,,
20778,Satiqa,FRIE,6572.0,Friendlyfire
20775,skinny,,,
20774,Staceybtw,WLGA,6588.0,WLGaming Esports
20773,grechka,WLGA,6588.0,WLGaming Esports
20772,callmejulia,WLGA,6588.0,WLGaming Esports
20771,Cecile,DAYC,6570.0,Daycare
20770,Loki,DAYC,6570.0,Daycare
20769,Catacombs,DAYC,6570.0,Daycare
20768,Skyler,DAYC,6570.0,Daycare
20767,empress,GOF,6360.0,Gamers of Future
20766,Anicode,TITL,6585.0,Title Chasers
20765,yuunanh,TITL,6585.0,Title Chasers
20764,vixen,,,
20762,Minayia,MALI,6578.0,MALIBULULE
20761,Looxie,MALI,6578.0,MALIBULULE
20760,Ralbai,GIAN,6364.0,Giants G4E
20759,yasherka,LAPF,6575.0,LAPFAP
20758,zeynn,ABB,6346.0,ABB ASKI E-Spor WHITE
20757,Sylva,CHAT,5470.0,ChatBanned
20756,pris,LUNÈ,6577.0,LUNÈ Girls Gaming
20755,Wolfiee,LUNÈ,6577.0,LUNÈ Girls Gaming
20754,Elora,LUNÈ,6577.0,LUNÈ Girls Gaming
20753,bdaph,LUNÈ,6577.0,LUNÈ Girls Gaming
20752,Kenzie,LUNÈ,6577.0,LUNÈ Girls Gaming
20751,Miiizzy,SOCK,6739.0,Socks up Nyx
20750,d0llie,SOCK,6739.0,Socks up Nyx
20749,MsCherry,SOCK,6739.0,Socks up Nyx
20748,Peanut,SOCK,6739.0,Socks up Nyx
20747,Eluny,SOCK,6739.0,Socks up Nyx
20746,cheryish,LITH,6576.0,Lithium
20745,Aylwia,LITH,6576.0,Lithium
20744,Karma,LITH,6576.0,Lithium
20743,elly,LITH,6576.0,Lithium
20742,solstaf1r,LITH,6576.0,Lithium
20741,HellRose,TBA,6745.0,tba
20740,Mon,,,
20739,laranovid,TEAM,6911.0,Team NAME
20738,Aurora,BESI,,
20737,Miyawins,TEAM,6911.0,Team NAME
20736,wasabicoo,F4K,6732.0,F4K Ladies
20735,Shedsu,IMPR,6674.0,Improve Female
20734,Kypidonixa,IMPR,6674.0,Improve Female
20732,PinacolADA99,BOTT,6568.0,Bottom as always
20731,Míkasa,BOTT,6568.0,Bottom as always
20730,Karina,BOTT,6568.0,Bottom as always
20729,Eloquenzz,BOTT,6568.0,Bottom as always
20728,aMinka,NEBU,6369.0,Nebula
20727,Armelle,RAS,6581.0,RAS
20726,Miykko,RAS,6581.0,RAS
20725,MissClic,RAS,6581.0,RAS
20724,ksie,RAS,6581.0,RAS
20723,CurieuZe,RAS,6581.0,RAS
20722,Lex,ST,6485.0,Steel Tactics
20721,Lawy,ST,6485.0,Steel Tactics
20720,Okeanos,ST,6485.0,Steel Tactics
20719,Ezoomu,ST,6485.0,Steel Tactics
20718,Narsist,,,
20717,Melzz,HEET,6574.0,HEET RED
20716,Bloody,,,
20715,Naivi,ANYW,6748.0,ANYWAY
20714,Yoshi,FTW,6747.0,FTW Fade
20713,PinkShadow,FTW,6747.0,FTW Fade
20712,Trish,PANT,,
20711,Mitsuha,PANT,,
20710,pastel,PANT,,
20709,Valkie,VANI,5917.0,vanished
20708,Tretli,VANI,5917.0,vanished
20707,Ocean,OTHE,6367.0,OtherSide Rouge
20706,teena,AW,6567.0,Angel Wings
20705,Forgotten,FEAR,6749.0,Fearless
20704,Quercus,AW,6567.0,Angel Wings
20703,MoniOvess,SAD,6347.0,Sad Girls
20702,Abril,SAD,6347.0,Sad Girls
20701,takobonita,ISTA,6349.0,Istanbul Wildcats Female
20700,Eospoine,ISTA,6349.0,Istanbul Wildcats Female
20699,mer0pe,BESI,,
20698,Felurian,BESI,,
20697,Scatha,BESI,,
20696,Mikomena,BESI,,
20695,Jimji,BESI,,
20691,Smgm,DARK,6993.0,Dark Tempest
20677,relentless,9Z,367.0,9z Team
20676,Righi,9Z,367.0,9z Team
20675,Flossie,KRÜ,2355.0,KRÜ Esports
20674,chjna4q,KRÜ,2355.0,KRÜ Esports
20624,CCK,47,4875.0,47 Gaming
20589,Legitqueeen,RTS,5492.0,Renatus White
20583,ANABALA,BREA,6011.0,Breakout
20569,Karen,AKV,1991.0,Akave Esports
20537,Andrehs,AKV,1991.0,Akave Esports
20481,bêk0,FIRE,6571.0,FireBaby Esports
20480,sp5ZZZZZ,ONLY,6001.0,OnlyFriends
20472,x0tek,SQ,2350.0,Soniqs
20441,Pyro,ECLE,6454.0,Eclectiq
20440,Zaxx,SPEC,6529.0,Spectral Esports Purple
20439,Beko,SPEC,6529.0,Spectral Esports Purple
20426,Violette,SANC,6283.0,Sanctity
20411,don,KESC,6512.0,Kraken ESC White
20410,warpaxy,NEB,6486.0,Nebula
20394,Malice,THE,6913.0,The Unfortunate Five
20380,Equinox,ROG,4832.0,ROG Academy
20379,LuDraa,ROG,4832.0,ROG Academy
20378,sens3i,ROG,4832.0,ROG Academy
20377,wondRRRR,T69,4680.0,T69
20369,SBT,THE,6913.0,The Unfortunate Five
20368,wasink,THE,6913.0,The Unfortunate Five
20367,XpG,THE,6913.0,The Unfortunate Five
20364,ROOMPA,NIGH,5601.0,Nightblood Gaming
20363,yaszuki,BULL,6912.0,Bully Hunters
20351,addison,PROJ,6703.0,Project02
20350,Serenity,EXIL,6427.0,ExiLe Gaming
20349,SmellyFerret,EXIL,6427.0,ExiLe Gaming
20348,beam,EXIL,6427.0,ExiLe Gaming
20347,Kizer,EXIL,6427.0,ExiLe Gaming
20346,pichi,EXIL,6427.0,ExiLe Gaming
20343,mobi,HUGH,6848.0,Hugh Jass Construction
20342,Bear,EX-D,6986.0,Ex-Dallas Vendetta
20338,Kuaresma,ELYS,6419.0,Elysium
20337,syfi,TI,4455.0,Third Impact
20336,AJM,DRMZ,6425.0,DRMZ Esports
20335,Vtok,DRMZ,6425.0,DRMZ Esports
20334,1KSeven,DRMZ,6425.0,DRMZ Esports
20333,sophs,,,
20332,1KingB,DRMZ,6425.0,DRMZ Esports
20328,namremm,CUBE,6423.0,Cube Esports
20327,Anti,CUBE,6423.0,Cube Esports
20326,aurahh,CUBE,6423.0,Cube Esports
20325,Gato,CUBE,6423.0,Cube Esports
20324,maju,ODDY,4293.0,Oddyssey
20323,Alec,ODDY,4293.0,Oddyssey
20322,StevenSucks,ODDY,4293.0,Oddyssey
20317,Nyonza,AKUM,2472.0,Akuma Esports
20316,Romey,AKUM,2472.0,Akuma Esports
20315,TONRAQ,AKUM,2472.0,Akuma Esports
20313,D,,,
20299,Saiven,BNLX,6443.0,Team Benelux
20298,Laagvliet,BNLX,6443.0,Team Benelux
20297,Alekss,IT,6437.0,Team Italy
20296,Panza,IT,6437.0,Team Italy
20290,nsane,PL,6435.0,Team Poland
20289,emelejt,PL,6435.0,Team Poland
20284,karagii,UK,6440.0,Team UK
20281,hhoenak,NOR,6441.0,Team Nordics
20280,mertz,NOR,6441.0,Team Nordics
20279,Pankyy,TR,6436.0,Team Turkey
20278,cigdemT,TR,6436.0,Team Turkey
20275,kennyS,FR,6434.0,Team France
20271,Vorwenn,EINH,6134.0,Einheit
20228,el,,,
20227,Never,,,
20198,Lía,FRAT,6363.0,Frat3rnity
20197,MakiAtun,FRAT,6363.0,Frat3rnity
20195,yassou,BNAT,6357.0,Bnat Char9i
20191,hzINSANE,ARROW,4807.0,Team Arrow
20190,shanee,ARROW,4807.0,Team Arrow
20187,ItsmeBabar,FL,6477.0,Fear Legends
20186,KHG,FL,6477.0,Fear Legends
20182,Frebik,CL,6384.0,Clarity Esports
20181,Khattak,,,
20178,ayka,FIRE,6571.0,FireBaby Esports
20177,ladyT,ISTA,6349.0,Istanbul Wildcats Female
20176,mainselin,FIRE,6571.0,FireBaby Esports
20175,Mercy,BETA,6565.0,BETA
20172,nelya,MALI,6578.0,MALIBULULE
20171,ValKalane,MAFI,6734.0,MAFIOZI
20170,Zalewdax,MAFI,6734.0,MAFIOZI
20169,Destina,ZERO,6371.0,Zero Zone W
20168,Kleisy,ZERO,6371.0,Zero Zone W
20167,Liz,ZERO,6371.0,Zero Zone W
20166,turner,FF,6362.0,Fire Flux Esports Female
20165,ira,FF,6362.0,Fire Flux Esports Female
20164,Violet,GOF,6360.0,Gamers of Future
20163,Vilya,GOF,6360.0,Gamers of Future
20161,VIVA,F4K,6732.0,F4K Ladies
20160,ZESSY,F4K,6732.0,F4K Ladies
20157,TiTAN,TGS,6299.0,TGS aXe
20146,GENSH1,NEO,6302.0,New Order
20142,laoken,ECLE,6454.0,Eclectiq
20141,programmingsocks,PK,1615.0,Knights
20140,Vora,WR,6379.0,Waverunners
20139,Eliza,,,
20135,ZeyN,MLS,6373.0,Merlyn Esports Shine
20128,Floyl,FIRE,6571.0,FireBaby Esports
20127,Fikusss,RENA,6355.0,Renaissance
20125,voskresshaya,DAYC,6570.0,Daycare
20124,Sofi,RENA,6355.0,Renaissance
20122,Bint,E-NA,6354.0,E-Natolian Sports Club F
20121,Eospoine,E-NA,6354.0,E-Natolian Sports Club F
20120,Piuv,ISTA,6349.0,Istanbul Wildcats Female
20119,Veralin,E-NA,6354.0,E-Natolian Sports Club F
20117,Yanie,IL,6370.0,instalocked
20116,jade,CHAT,5470.0,ChatBanned
20115,Viv,IL,6370.0,instalocked
20114,roksana,NEBU,6369.0,Nebula
20113,Mafi,VANI,5917.0,vanished
20112,KXoma,NEBU,6369.0,Nebula
20111,kRAViCkA,NEBU,6369.0,Nebula
20110,Rebecca,NEBU,6369.0,Nebula
20109,Flawless,IL,6370.0,instalocked
20106,tiffaa,DEVI,6365.0,devils.one
20105,firingirl,DEVI,6365.0,devils.one
20104,Angeliya,DEVI,6365.0,devils.one
20098,MelHssn,MALI,6578.0,MALIBULULE
20097,WIZZ,REDT,6742.0,Redteam Esport
20096,Cam,UNRA,6358.0,Unranked
20095,CanhOo,REDT,6742.0,Redteam Esport
20094,Oiizys,BNAT,6357.0,Bnat Char9i
20093,KillerQueeeen,SEQU,6736.0,Sequenz
20091,MissPanda,BNAT,6357.0,Bnat Char9i
20090,Crypta,BNAT,6357.0,Bnat Char9i
20089,Chipsette,MALI,6578.0,MALIBULULE
20083,Daffy,F4K,6732.0,F4K Ladies
20082,Panamera,OTHE,6367.0,OtherSide Rouge
20081,Luxs,OTHE,6367.0,OtherSide Rouge
20079,RoseHeus,OTHE,6367.0,OtherSide Rouge
20078,Cleopatra,OTHE,6367.0,OtherSide Rouge
20077,snchq,MIND,6579.0,MinD
20076,PurpleKss,LAPF,6575.0,LAPFAP
20075,Aiwi,ANYW,6748.0,ANYWAY
20074,Pingv1nka,LAPF,6575.0,LAPFAP
20073,Ked,SNG,6350.0,Team Singularity Female
20072,Lakhesis,SNG,6350.0,Team Singularity Female
20071,Purple,FIRE,6571.0,FireBaby Esports
20066,Koyorii,MCES,6343.0,MCES
20065,Kiara,GALA,6348.0,Galakticos Sirens
20064,Vania,VALS,6381.0,Valstars Gaming Female
20063,Magenta,GALA,6348.0,Galakticos Sirens
20062,Luie,VALS,6381.0,Valstars Gaming Female
20061,Paradise,SAD,6347.0,Sad Girls
20060,Sad,,,
20059,Kyria,SAD,6347.0,Sad Girls
20058,devilasxa,SAD,6347.0,Sad Girls
20057,Patalea,SAD,6347.0,Sad Girls
20056,Marialicious,GIAN,6364.0,Giants G4E
20055,TookiiTookii,GIAN,6364.0,Giants G4E
20054,anitxirc,FRAT,6363.0,Frat3rnity
20053,Aquayame,FRAT,6363.0,Frat3rnity
20052,Stepsister,FRAT,6363.0,Frat3rnity
20051,Mimuki,FRAT,6363.0,Frat3rnity
20049,Metzly,GIAN,6364.0,Giants G4E
20048,martha420,BONK,6352.0,Bonk Babes
20047,Juggler,BONK,6352.0,Bonk Babes
20046,ChloePrice,SEQU,6736.0,Sequenz
20045,Asia,ABB,6346.0,ABB ASKI E-Spor WHITE
20043,Nikeee,ABB,6346.0,ABB ASKI E-Spor WHITE
20042,AquaVit,ABB,6346.0,ABB ASKI E-Spor WHITE
20041,Narcius,ABB,6346.0,ABB ASKI E-Spor WHITE
20040,Quna,AIM,6361.0,Aim from Kitchen
20039,ka5za,AIM,6361.0,Aim from Kitchen
20038,iJullaa,AIM,6361.0,Aim from Kitchen
20037,OlczaOlcia,AIM,6361.0,Aim from Kitchen
20036,PantherPunch,AIM,6361.0,Aim from Kitchen
20035,ESTEE,SNG,6350.0,Team Singularity Female
20034,Minthe,GALA,6348.0,Galakticos Sirens
20031,highonlifekk,ENIGMA,2917.0,Enigma Gaming
20030,shawtyoceane,AW,6567.0,Angel Wings
20029,Laries,BWG,6743.0,BWG
20028,Runapia,BWG,6743.0,BWG
20022,Paruki,BAND,5684.0,Banditz
20019,w0dash,NOM,6191.0,NOM eSports
20016,howllgod,NBD,6298.0,NBD Esports
20015,UJ,NBD,6298.0,NBD Esports
20014,Lancyy,NBD,6298.0,NBD Esports
20013,BahadurBeta,NBD,6298.0,NBD Esports
20012,Akk1,NBD,6298.0,NBD Esports
20011,Saunic,TGS,6299.0,TGS aXe
20010,FlickeR,TGS,6299.0,TGS aXe
20009,Beast,TGS,6299.0,TGS aXe
20008,Fluxey,TGS,6299.0,TGS aXe
19999,duke,XLE,910.0,Exceeli Esports
19916,Adachi,UNBI,4560.0,Unbind Crouch
19914,Rexvrs,,,
19913,thriL,E2S,6304.0,E2S Lexious
19912,Ahu,E2S,6304.0,E2S Lexious
19898,ImMuTable,TEAM,6911.0,Team NAME
19865,Lindy,FTW,6747.0,FTW Fade
19864,Dryana,FTW,6747.0,FTW Fade
19863,KILLITAST,FTW,6747.0,FTW Fade
19851,AcTivGhostz,ILG,6278.0,ILG JADE
19850,Gia,ILG,6278.0,ILG JADE
19849,Lexi123,ILG,6278.0,ILG JADE
19848,skizzy,ILG,6278.0,ILG JADE
19845,cc,UNBI,4560.0,Unbind Crouch
19844,fatlip,UNBI,4560.0,Unbind Crouch
19843,Lina,UNBI,4560.0,Unbind Crouch
19840,misswendyy,ELYS,6419.0,Elysium
19839,cbui,ELYS,6419.0,Elysium
19838,AriKrstic,ELYS,6419.0,Elysium
19837,Bored,LYCU,6276.0,Lycus Empire Red
19834,GenTle,TEAM,6911.0,Team NAME
19833,Ltomlee,ONYX,6285.0,ONYX Purple
19832,FoxWithAPh,ONYX,6285.0,ONYX Purple
19831,Har,,,
19830,cammy,ANAV,6284.0,Anavrin Esports
19829,div,ANAV,6284.0,Anavrin Esports
19827,susiepark,ANAV,6284.0,Anavrin Esports
19825,Aery,SANC,6283.0,Sanctity
19824,ElBell,SANC,6283.0,Sanctity
19823,bethanyleu,SANC,6283.0,Sanctity
19822,cakee,SANC,6283.0,Sanctity
19821,steph,,,
19812,Lefty,CGN,5214.0,CGN Esports
19810,fer,XCN,1700.0,XcN Gaming
19795,R1N,DR,3504.0,DR Esports
19794,S,,,
19793,GoNext,ONIC,2032.0,ONIC G
19791,Mel,LF,3340.0,Liberty Female
19786,euroh,GODS,6241.0,Godset
19785,Bad,GODS,6241.0,Godset
19784,Delight,GODS,6241.0,Godset
19778,roodya,REDR,6466.0,Redragon
19774,janki,NOM,6191.0,NOM eSports
19731,dociless,ZERO,6371.0,Zero Zone W
19722,EupHo,VLT,6470.0,VLT Asteria
19716,cheeze,CRZ,4852.0,Cruzeiro Esports
19710,Frigg,SHAV,6187.0,Shaverma
19709,Veronya,IMPR,6674.0,Improve Female
19708,Flump,HEET,6574.0,HEET RED
19707,SpicyMufn,FEAR,6749.0,Fearless
19706,bitterZie,VALS,6381.0,Valstars Gaming Female
19705,jessielele,IL,6370.0,instalocked
19704,Saiko,DAYC,6570.0,Daycare
19703,Gia,OXX,5467.0,Oxxgen Esports
19698,tina,F5,6899.0,Fallen5
19697,mattye,IL,6370.0,instalocked
19696,OFFWhite,FNST.F,6184.0,Team Finest Female
19695,oshi,FNST.F,6184.0,Team Finest Female
19694,prudence,FNST.F,6184.0,Team Finest Female
19693,sheli,FNST.F,6184.0,Team Finest Female
19692,Libi,FNST.F,6184.0,Team Finest Female
19691,tomaszy,FTW,6747.0,FTW Fade
